country_region_code,country_region,sub_region_1,iso_3166_2_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/5/2022,6,30,30,15,-8,0
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/6/2022,2,20,23,1,-8,1
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/7/2022,7,35,24,14,-13,0
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/8/2022,6,27,29,-3,-13,-1
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/9/2022,0,23,19,-11,-12,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/10/2022,5,29,26,-6,-12,3
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/11/2022,1,27,17,-10,-14,3
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/12/2022,-3,16,20,2,-10,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/13/2022,-8,9,11,-11,-10,4
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/14/2022,10,33,37,-3,-15,0
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/15/2022,2,22,36,2,-14,0
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/16/2022,2,20,31,-10,-10,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/17/2022,6,22,31,-17,-9,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/18/2022,5,23,32,-12,-9,1
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/19/2022,-4,11,30,11,-5,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/20/2022,2,20,30,2,-5,3
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/21/2022,-1,20,31,6,-14,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/22/2022,-9,6,30,-10,-14,3
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/23/2022,8,29,51,-1,-7,1
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/24/2022,9,27,54,3,-3,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/25/2022,9,31,53,1,-3,3
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/26/2022,7,29,53,24,-1,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/27/2022,6,26,61,6,1,2
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,2/28/2022,0,20,86,18,-56,9
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/1/2022,9,38,70,1,-6,1
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/2/2022,13,45,73,0,-4,1
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/3/2022,9,30,103,11,-53,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/4/2022,11,42,83,-8,1,5
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/5/2022,6,31,80,14,3,6
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/6/2022,2,24,70,4,4,7
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/7/2022,6,35,80,21,-3,7
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/8/2022,6,32,102,10,1,7
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/9/2022,12,39,110,11,5,9
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/10/2022,12,41,122,16,7,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/11/2022,4,32,100,3,5,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/12/2022,12,39,118,34,13,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/13/2022,8,32,108,15,13,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/14/2022,12,43,133,22,7,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/15/2022,13,39,140,17,8,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/16/2022,13,45,122,26,8,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/17/2022,15,43,126,8,9,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/18/2022,17,50,116,7,9,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/19/2022,11,32,107,37,11,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/20/2022,12,38,106,24,12,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/21/2022,16,44,130,23,5,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/22/2022,7,33,129,19,4,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/23/2022,-1,26,101,12,2,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/24/2022,16,44,121,10,7,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/25/2022,17,45,109,19,9,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/26/2022,16,38,111,44,15,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/27/2022,11,34,113,36,11,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/28/2022,16,48,135,33,7,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/29/2022,12,40,127,21,5,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/30/2022,18,48,121,16,7,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,3/31/2022,22,52,122,19,6,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/1/2022,24,67,124,24,0,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/2/2022,9,43,97,15,-9,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/3/2022,1,30,83,12,0,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/4/2022,9,46,121,6,-7,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/5/2022,9,38,122,9,0,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/6/2022,10,43,116,6,4,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/7/2022,15,46,113,-7,7,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/8/2022,16,50,105,-5,7,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/9/2022,7,37,85,12,4,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/10/2022,18,48,134,14,13,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/11/2022,15,48,125,5,2,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/12/2022,11,39,123,15,5,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/13/2022,14,43,107,11,7,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/14/2022,24,57,119,0,5,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/15/2022,7,29,127,-3,-52,22
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/16/2022,11,37,94,5,-2,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/17/2022,10,35,102,8,11,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/18/2022,18,48,133,16,-7,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/19/2022,19,48,132,27,6,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/20/2022,24,59,116,22,8,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/21/2022,30,61,136,6,7,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/22/2022,26,57,112,14,8,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/23/2022,27,54,105,37,12,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/24/2022,33,55,103,35,19,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/25/2022,33,65,134,26,6,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/26/2022,28,58,129,33,3,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/27/2022,27,74,137,40,2,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/28/2022,34,82,136,38,-1,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/29/2022,34,79,139,64,-36,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,4/30/2022,31,74,128,62,-14,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/1/2022,34,84,128,19,5,9
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/2/2022,6,35,231,-1,-66,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/3/2022,3,31,216,7,-67,17
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/4/2022,11,42,191,24,-54,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/5/2022,18,43,167,27,-49,17
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/6/2022,12,38,140,24,-47,18
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/7/2022,11,40,128,47,-20,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/8/2022,8,39,140,58,-1,5
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/9/2022,27,61,154,22,-3,7
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/10/2022,10,41,117,30,0,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/11/2022,18,60,128,22,2,9
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/12/2022,24,60,129,39,10,9
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/13/2022,18,56,118,20,8,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/14/2022,13,45,119,47,6,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/15/2022,16,41,124,43,10,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/16/2022,8,34,156,54,-53,19
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/17/2022,15,51,134,29,8,9
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/18/2022,7,47,118,35,5,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/19/2022,17,53,122,12,11,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/20/2022,16,55,112,15,11,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/21/2022,10,40,109,40,12,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/22/2022,11,38,100,38,13,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/23/2022,9,43,117,14,7,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/24/2022,10,39,119,19,7,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/25/2022,5,39,109,28,9,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/26/2022,10,39,138,9,-50,21
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/27/2022,12,49,111,13,12,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/28/2022,6,35,104,26,12,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/29/2022,8,38,104,52,15,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/30/2022,11,44,128,15,10,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,5/31/2022,9,42,126,0,11,10
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/1/2022,9,41,137,18,-47,20
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/2/2022,17,55,118,9,15,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/3/2022,15,53,108,4,14,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/4/2022,11,43,102,36,14,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/5/2022,13,44,98,30,14,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/6/2022,17,50,123,18,3,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/7/2022,14,49,127,30,11,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/8/2022,18,51,126,20,12,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/9/2022,16,51,117,15,13,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/10/2022,14,52,108,14,13,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/11/2022,14,41,108,33,14,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/12/2022,7,39,101,41,14,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/13/2022,12,47,127,22,8,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/14/2022,7,37,115,15,9,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/15/2022,5,38,106,15,8,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/16/2022,11,46,119,16,10,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/17/2022,13,51,120,15,10,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/18/2022,9,41,115,33,13,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/19/2022,-20,3,64,32,4,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/20/2022,13,53,132,28,2,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/21/2022,8,41,124,44,3,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/22/2022,7,42,104,24,2,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/23/2022,9,43,104,14,5,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/24/2022,11,48,104,19,5,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/25/2022,9,38,104,32,6,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/26/2022,2,30,88,36,14,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/27/2022,0,31,106,15,0,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/28/2022,12,47,127,26,2,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/29/2022,3,34,103,26,3,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,6/30/2022,15,48,117,15,7,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/1/2022,15,53,103,28,6,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/2/2022,16,52,97,35,4,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/3/2022,-6,24,57,11,7,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/4/2022,17,61,112,33,0,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/5/2022,8,45,108,34,-7,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/6/2022,31,70,126,37,4,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/7/2022,29,66,123,20,4,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/8/2022,-9,28,79,17,-7,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/9/2022,15,57,96,37,-21,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/10/2022,-12,18,84,16,-3,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/11/2022,-11,18,97,12,-13,18
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/12/2022,21,58,125,18,-1,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/13/2022,2,38,93,13,-1,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/14/2022,11,45,101,18,3,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/15/2022,16,53,103,13,6,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/16/2022,3,33,81,19,4,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/17/2022,-4,24,64,13,7,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/18/2022,-1,35,102,14,4,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/19/2022,12,49,126,26,5,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/20/2022,16,54,122,22,10,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/21/2022,12,50,119,8,12,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/22/2022,14,51,116,20,11,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/23/2022,9,41,106,26,14,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/24/2022,4,35,81,20,12,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/25/2022,6,44,108,19,6,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/26/2022,-7,23,97,6,0,17
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/27/2022,11,56,115,6,11,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/28/2022,-3,51,103,9,10,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/29/2022,-5,48,83,-1,8,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/30/2022,-2,46,77,1,-14,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,7/31/2022,-9,42,62,18,16,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/1/2022,11,77,119,9,12,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/2/2022,-5,50,105,8,11,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/3/2022,15,85,130,18,14,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/4/2022,14,74,108,14,16,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/5/2022,10,72,104,8,16,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/6/2022,-2,51,80,29,10,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/7/2022,6,62,88,24,13,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/8/2022,13,75,136,23,12,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/9/2022,-3,52,110,10,8,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/10/2022,5,65,111,7,16,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/11/2022,16,77,130,17,17,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/12/2022,8,61,109,12,16,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/13/2022,7,60,97,24,21,11
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/14/2022,8,61,94,23,19,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/15/2022,-5,43,113,0,11,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/16/2022,15,69,141,16,11,12
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/17/2022,0,42,142,0,-22,21
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/18/2022,11,68,133,-7,16,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/19/2022,10,67,124,2,18,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/20/2022,4,57,112,20,21,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/21/2022,1,53,103,29,18,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/22/2022,4,52,142,17,10,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/23/2022,-7,40,132,15,11,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/24/2022,-2,53,120,9,14,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/25/2022,-4,41,119,5,14,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/26/2022,4,59,108,4,13,16
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/27/2022,2,55,103,29,19,14
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/28/2022,6,57,102,23,19,15
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/29/2022,11,66,139,17,15,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/30/2022,6,55,139,32,15,13
ID,Indonesia,Maluku,ID-MA,ChIJ36EccLq8ES0RUZpkBNvoMF4,8/31/2022,7,63,141,25,18,12
